Star spectrum at 1 AU. Created using PrepareStellarSpectrum() 
      WAVELENGTH        IRRADIANCE
          (m)               (W/m3)
*BEGIN_DATA
      1.3354142e-07      3.7961907e+04
      1.3356061e-07      3.2477042e+04
      1.3359850e-07      1.4226002e+04
      1.3375207e-07      6.8710379e+03
      1.3399111e-07      8.4447506e+03
      1.3418788e-07      1.1737800e+04
      1.3436814e-07      8.4876585e+03
      1.3453896e-07      7.7688863e+03
      1.3471467e-07      8.4003685e+03
      1.3496021e-07      7.1341818e+03
      1.3526996e-07      6.1912009e+03
      1.3561403e-07      6.3196414e+03
      1.3597844e-07      9.1822212e+03
      1.3631998e-07      8.9163871e+03
      1.3668290e-07      8.3439519e+03
      1.3709425e-07      1.1937180e+04
      1.3740402e-07      1.1385839e+04
      1.3756191e-07      1.2500659e+04
      1.3768803e-07      1.1757143e+04
      1.3779585e-07      1.3203001e+04
      1.3785729e-07      7.2248988e+03
      1.3792915e-07      8.4628678e+03
      1.3806958e-07      1.1840056e+04
      1.3819210e-07      1.4303778e+04
      1.3825608e-07      1.1743448e+04
      1.3836414e-07      9.9741008e+03
      1.3848616e-07      9.4530584e+03
      1.3861194e-07      1.0679298e+04
      1.3876835e-07      5.3585610e+03
      1.3891122e-07      1.1957753e+04
      1.3904093e-07      1.0372693e+04
      1.3917397e-07      1.0027988e+04
      1.3928810e-07      1.6874295e+04
      1.3934886e-07      1.6196542e+04
      1.3938038e-07      1.3151292e+04
      1.3945217e-07      1.2367805e+04
      1.3957015e-07      1.3675795e+04
      1.3969240e-07      1.0866235e+04
      1.3979458e-07      9.7634657e+03
      1.3989806e-07      1.1036041e+04
      1.3999496e-07      1.3799164e+04
      1.4010720e-07      6.8760285e+03
      1.4022392e-07      1.0581685e+04
      1.4031150e-07      7.4081689e+03
      1.4042802e-07      1.7292349e+04
      1.4056416e-07      1.4127903e+04
      1.4069006e-07      7.2183226e+03
      1.4080055e-07      1.0316963e+04
      1.4088949e-07      9.4698405e+03
      1.4098735e-07      1.6206972e+04
      1.4111054e-07      1.1317923e+04
      1.4125498e-07      7.8277699e+03
      1.4138897e-07      1.0679317e+04
      1.4149230e-07      1.8752826e+04
      1.4159260e-07      8.4651547e+03
      1.4169082e-07      1.9633160e+04
      1.4178556e-07      1.5827198e+04
      1.4188163e-07      1.8205781e+04
      1.4198364e-07      1.3244814e+04
      1.4214061e-07      8.2244463e+03
      1.4232973e-07      1.7322951e+04
      1.4250234e-07      1.0327781e+04
      1.4273881e-07      2.0546481e+04
      1.4312357e-07      1.4012712e+04
      1.4352920e-07      9.5991996e+03
      1.4391167e-07      1.7874463e+04
      1.4437073e-07      1.0675172e+04
      1.4479842e-07      1.6733191e+04
      1.4519689e-07      8.2150596e+03
      1.4565968e-07      6.2489123e+03
      1.4615236e-07      9.4415169e+03
      1.4649633e-07      1.0680187e+04
      1.4676254e-07      6.7844593e+03
      1.4711323e-07      1.5277695e+04
      1.4748724e-07      7.0072228e+03
      1.4787969e-07      1.2355265e+04
      1.4831010e-07      1.1651179e+04
      1.4876519e-07      8.9393140e+03
      1.4929537e-07      9.1008939e+03
      1.4982237e-07      8.7075629e+03
      1.5024332e-07      1.2951450e+04
      1.5060608e-07      1.3285008e+04
      1.5092585e-07      1.1874799e+04
      1.5123399e-07      1.0081717e+04
      1.5156269e-07      9.1142198e+03
      1.5190557e-07      2.2008423e+04
      1.5230228e-07      1.2118088e+04
      1.5270382e-07      1.9181549e+04
      1.5304187e-07      1.6202768e+04
      1.5343033e-07      1.3369047e+04
      1.5384046e-07      1.2008381e+04
      1.5430361e-07      1.4934153e+04
      1.5468203e-07      2.2228172e+04
      1.5483479e-07      8.5109308e+04
      1.5494872e-07      2.1705959e+04
